Source,Target,Type,Weight,Interaction,post_id
1912208614095482882,2024547516499578887,Directed,1,MENTION,2073567193921368099
1912208614095482882,1661876658314309632,Directed,1,MENTION,2073567193921368099
1912208614095482882,1619992211071897600,Directed,1,MENTION,2073567193921368099
1912208614095482882,1146058067244486656,Directed,1,MENTION,2073567193921368099
1912208614095482882,2024547516499578887,Directed,1,REPLY,2073567193921368099
2024547516499578887,1661876658314309632,Directed,3,MENTION,2073565369411764303
2024547516499578887,1661876658314309632,Directed,3,REPLY,2073565369411764303
2024547516499578887,1619992211071897600,Directed,2,MENTION,2073565241397457160
2024547516499578887,1146058067244486656,Directed,2,MENTION,2073565241397457160
