Source,Target,Type,Weight,Interaction,post_id
1222144646350016512,1375340571036909569,Directed,1,MENTION,2071819610098168304
1222144646350016512,1375340571036909569,Directed,1,RETWEET,2071819610098168304
714911826,1334570033754693633,Directed,1,MENTION,2071819609955541138
714911826,1334570033754693633,Directed,2,RETWEET,2071819609955541138
1250971466117664769,1334570033754693633,Directed,1,MENTION,2071819555186372930
1250971466117664769,1334570033754693633,Directed,2,RETWEET,2071819555186372930
1183458380893036544,1334570033754693633,Directed,1,MENTION,2071819512492474874
1183458380893036544,1334570033754693633,Directed,2,RETWEET,2071819512492474874
1431730064224399361,1041348791687737344,Directed,1,MENTION,2071819471140892862
1431730064224399361,1041348791687737344,Directed,1,RETWEET,2071819471140892862
2066641915391492096,1158460964121042944,Directed,1,MENTION,2071819449087213581
2066641915391492096,1158460964121042944,Directed,1,RETWEET,2071819449087213581
1970291066097029120,1387926298199314436,Directed,1,MENTION,2071819434080002439
1970291066097029120,1387926298199314436,Directed,2,RETWEET,2071819434080002439
1926263154826166272,2015768122595184640,Directed,1,MENTION,2071819393785294926
1926263154826166272,2015768122595184640,Directed,2,RETWEET,2071819393785294926
1393226354229796867,1334570033754693633,Directed,1,MENTION,2071819390069486062
1393226354229796867,1334570033754693633,Directed,2,RETWEET,2071819390069486062
2033248476067188736,1387926298199314436,Directed,1,MENTION,2071819362822938790
2033248476067188736,1387926298199314436,Directed,2,RETWEET,2071819362822938790
1551202582667923456,1334570033754693633,Directed,1,MENTION,2071819351020413128
1551202582667923456,1334570033754693633,Directed,2,RETWEET,2071819351020413128
1029889577513889792,1334570033754693633,Directed,1,MENTION,2071819341184524771
1029889577513889792,1334570033754693633,Directed,2,RETWEET,2071819341184524771
2042445185532022785,1387926298199314436,Directed,1,MENTION,2071819336214352212
2042445185532022785,1387926298199314436,Directed,2,RETWEET,2071819336214352212
1222144646350016512,1334570033754693633,Directed,1,MENTION,2071819272276324550
1222144646350016512,1334570033754693633,Directed,2,RETWEET,2071819272276324550
1379985922242965507,1375340571036909569,Directed,1,MENTION,2071819225224839591
1379985922242965507,1375340571036909569,Directed,1,RETWEET,2071819225224839591
