Source,Target,Type,Weight,Interaction,post_id
1980009411688226816,13615722,Directed,1,MENTION,2087355285048598862
1980009411688226816,13615722,Directed,1,REPLY,2087355285048598862
1588559942046318592,1704572559625183233,Directed,1,MENTION,2087354759078433211
1588559942046318592,13615722,Directed,1,MENTION,2087354759078433211
1588559942046318592,1704572559625183233,Directed,1,REPLY,2087354759078433211
1690130307847192577,1367174855150469121,Directed,1,MENTION,2087354620972573069
1690130307847192577,13615722,Directed,3,MENTION,2087354620972573069
1690130307847192577,1367174855150469121,Directed,1,REPLY,2087354620972573069
1690130307847192577,13615722,Directed,2,REPLY,2087354385584042397
2002519651197333505,13615722,Directed,3,MENTION,2087353664125939907
2002519651197333505,13615722,Directed,3,REPLY,2087353664125939907
1542414604411801602,2456419389,Directed,1,MENTION,2087352917812486307
1542414604411801602,13615722,Directed,1,MENTION,2087352917812486307
1542414604411801602,2456419389,Directed,1,REPLY,2087352917812486307
2024200534627143681,13615722,Directed,5,MENTION,2087352779807527038
2024200534627143681,13615722,Directed,5,REPLY,2087352779807527038
1571622919553388544,13615722,Directed,1,MENTION,2087350797575000485
1571622919553388544,13615722,Directed,1,REPLY,2087350797575000485
1293083352,13615722,Directed,1,MENTION,2087350700506337481
1293083352,13615722,Directed,1,REPLY,2087350700506337481
2085185610868822016,13615722,Directed,1,MENTION,2087348172280529233
2085185610868822016,13615722,Directed,1,REPLY,2087348172280529233
2621267674,13615722,Directed,1,MENTION,2087344571873136820
2621267674,13615722,Directed,1,REPLY,2087344571873136820
1672616007972659200,13615722,Directed,1,MENTION,2087344463035437527
1672616007972659200,13615722,Directed,1,REPLY,2087344463035437527
2079468053998206976,13615722,Directed,1,MENTION,2087344031365779478
2079468053998206976,13615722,Directed,1,REPLY,2087344031365779478
1596500751752241153,1374312620434526208,Directed,1,MENTION,2087341358885286384
1596500751752241153,13615722,Directed,36,MENTION,2087341358885286384
1596500751752241153,1374312620434526208,Directed,1,REPLY,2087341358885286384
1596500751752241153,13615722,Directed,31,REPLY,2087341061001695395
1374312620434526208,13615722,Directed,1,MENTION,2087339038088847500
1374312620434526208,13615722,Directed,1,REPLY,2087339038088847500
2007433735629877248,13615722,Directed,1,MENTION,2087336554242990396
2007433735629877248,13615722,Directed,1,REPLY,2087336554242990396
2079341099416432640,13615722,Directed,1,MENTION,2087334843650638207
2079341099416432640,13615722,Directed,1,REPLY,2087334843650638207
1720665183188922368,215425902,Directed,1,MENTION,2087333696319726064
1720665183188922368,1265526183137067010,Directed,1,MENTION,2087333696319726064
1720665183188922368,44196397,Directed,1,MENTION,2087333696319726064
1720665183188922368,215425902,Directed,1,REPLY,2087333696319726064
215425902,1720665183188922368,Directed,1,MENTION,2087333543621869617
215425902,1265526183137067010,Directed,1,MENTION,2087333543621869617
215425902,44196397,Directed,1,MENTION,2087333543621869617
215425902,13615722,Directed,3,MENTION,2087333543621869617
215425902,1720665183188922368,Directed,1,REPLY,2087333543621869617
1127329118574583809,1689725907294879745,Directed,1,MENTION,2087333049205715412
1127329118574583809,13615722,Directed,1,MENTION,2087333049205715412
1127329118574583809,1689725907294879745,Directed,1,REPLY,2087333049205715412
1640697881786200066,13615722,Directed,2,MENTION,2087325440956604505
1640697881786200066,13615722,Directed,2,REPLY,2087325440956604505
2456419389,13615722,Directed,4,MENTION,2087323875994468358
2456419389,13615722,Directed,2,REPLY,2087323875994468358
1596500751752241153,11989152,Directed,1,MENTION,2087323555318898947
1596500751752241153,1318419526132862976,Directed,1,MENTION,2087323555318898947
1491072274740482054,233370384,Directed,1,REPLY,2087321648345039116
2462427811,1565471830793756673,Directed,1,MENTION,2087321634696835474
2462427811,1339835893,Directed,1,MENTION,2087321634696835474
2462427811,13615722,Directed,1,MENTION,2087321634696835474
